#ID	Bhattacharjee2006
PHYSUEDO_003445-T1	N
PHYSUEDO_003446-T1	N
PHYSUEDO_003447-T1	N
PHYSUEDO_003448-T1	N
PHYSUEDO_003449-T1	N
PHYSUEDO_003450-T1	N
PHYSUEDO_003451-T1	N
PHYSUEDO_003452-T1	N
PHYSUEDO_003453-T1	N
PHYSUEDO_003454-T1	N
PHYSUEDO_003455-T1	N
PHYSUEDO_003456-T1	N
PHYSUEDO_003457-T1	N
PHYSUEDO_003458-T1	N
PHYSUEDO_003459-T1	N
PHYSUEDO_003460-T1	N
PHYSUEDO_003461-T1	N
PHYSUEDO_003462-T1	N
PHYSUEDO_003463-T1	N
PHYSUEDO_003464-T1	N
PHYSUEDO_003465-T1	N
PHYSUEDO_003466-T1	N
PHYSUEDO_003467-T1	N
PHYSUEDO_003468-T1	N
PHYSUEDO_003469-T1	N
PHYSUEDO_003470-T1	N
PHYSUEDO_003471-T1	N
PHYSUEDO_003472-T1	N
PHYSUEDO_003473-T1	N
PHYSUEDO_003474-T1	N
PHYSUEDO_003475-T1	N
PHYSUEDO_003476-T1	N
PHYSUEDO_003477-T1	N
PHYSUEDO_003478-T1	N
PHYSUEDO_003479-T1	N
PHYSUEDO_003480-T1	N
PHYSUEDO_003481-T1	N
PHYSUEDO_003482-T1	N
PHYSUEDO_003483-T1	N
PHYSUEDO_003484-T1	N
PHYSUEDO_003485-T1	N
PHYSUEDO_003486-T1	N
PHYSUEDO_003487-T1	N
PHYSUEDO_003488-T1	N
PHYSUEDO_003489-T1	N
PHYSUEDO_003490-T1	N
PHYSUEDO_003493-T1	N
PHYSUEDO_003494-T1	N
PHYSUEDO_003495-T1	N
PHYSUEDO_003496-T1	N
PHYSUEDO_003497-T1	N
PHYSUEDO_003498-T1	N
PHYSUEDO_003499-T1	N
PHYSUEDO_003500-T1	N
PHYSUEDO_003501-T1	N
PHYSUEDO_003502-T1	N
PHYSUEDO_003503-T1	N
PHYSUEDO_003504-T1	N
PHYSUEDO_003505-T1	N
PHYSUEDO_003506-T1	N
PHYSUEDO_003507-T1	N
PHYSUEDO_003508-T1	N
PHYSUEDO_003509-T1	N
PHYSUEDO_003510-T1	N
PHYSUEDO_003511-T1	N
PHYSUEDO_003512-T1	N
PHYSUEDO_003513-T1	N
PHYSUEDO_003514-T1	N
PHYSUEDO_003515-T1	N
PHYSUEDO_003516-T1	N
PHYSUEDO_003517-T1	N
PHYSUEDO_003518-T1	N
PHYSUEDO_003519-T1	N
PHYSUEDO_003520-T1	N
PHYSUEDO_003521-T1	N
PHYSUEDO_003522-T1	N
PHYSUEDO_003523-T1	N
PHYSUEDO_003524-T1	N
PHYSUEDO_003525-T1	N
PHYSUEDO_003526-T1	N
PHYSUEDO_003527-T1	N
PHYSUEDO_003528-T1	N
PHYSUEDO_003529-T1	N
PHYSUEDO_003530-T1	N
PHYSUEDO_003531-T1	N
PHYSUEDO_003532-T1	N
PHYSUEDO_003533-T1	N
PHYSUEDO_003534-T1	N
PHYSUEDO_003535-T1	N
PHYSUEDO_003536-T1	N
PHYSUEDO_003537-T1	N
PHYSUEDO_003538-T1	N
PHYSUEDO_003539-T1	N
PHYSUEDO_003540-T1	N
PHYSUEDO_003541-T1	N
PHYSUEDO_003542-T1	N
PHYSUEDO_003544-T1	N
PHYSUEDO_003545-T1	Y
PHYSUEDO_003546-T1	N
PHYSUEDO_003547-T1	N
PHYSUEDO_003548-T1	N
PHYSUEDO_003549-T1	N
PHYSUEDO_003550-T1	N
PHYSUEDO_003551-T1	N
PHYSUEDO_003552-T1	N
PHYSUEDO_003553-T1	N
PHYSUEDO_003554-T1	N
PHYSUEDO_003555-T1	N
PHYSUEDO_003556-T1	N
PHYSUEDO_003557-T1	Y
PHYSUEDO_003558-T1	N
PHYSUEDO_003561-T1	N
PHYSUEDO_003562-T1	N
PHYSUEDO_003563-T1	N
PHYSUEDO_003564-T1	N
PHYSUEDO_003565-T1	N
PHYSUEDO_003566-T1	N
PHYSUEDO_003567-T1	N
PHYSUEDO_003568-T1	N
PHYSUEDO_003569-T1	N
PHYSUEDO_003570-T1	N
PHYSUEDO_003571-T1	Y
PHYSUEDO_003572-T1	N
PHYSUEDO_003573-T1	N
PHYSUEDO_003574-T1	N
PHYSUEDO_003575-T1	N
PHYSUEDO_003576-T1	N
PHYSUEDO_003577-T1	N
PHYSUEDO_003578-T1	N
PHYSUEDO_003579-T1	N
PHYSUEDO_003580-T1	N
PHYSUEDO_003581-T1	Y
PHYSUEDO_003582-T1	N
PHYSUEDO_003583-T1	N
PHYSUEDO_003584-T1	N
PHYSUEDO_003585-T1	N
PHYSUEDO_003586-T1	Y
PHYSUEDO_003587-T1	N
PHYSUEDO_003588-T1	N
PHYSUEDO_003589-T1	N
PHYSUEDO_003590-T1	N
PHYSUEDO_003592-T1	N
PHYSUEDO_003593-T1	N
PHYSUEDO_003594-T1	N
PHYSUEDO_003595-T1	N
PHYSUEDO_003596-T1	N
PHYSUEDO_003597-T1	N
PHYSUEDO_003598-T1	N
PHYSUEDO_003599-T1	N
PHYSUEDO_003600-T1	N
PHYSUEDO_003601-T1	N
PHYSUEDO_003602-T1	N
PHYSUEDO_003603-T1	N
PHYSUEDO_003604-T1	N
PHYSUEDO_003605-T1	N
PHYSUEDO_003606-T1	N
PHYSUEDO_003607-T1	N
PHYSUEDO_003608-T1	N
PHYSUEDO_003609-T1	N
PHYSUEDO_003610-T1	N
PHYSUEDO_003611-T1	N
PHYSUEDO_003612-T1	N
PHYSUEDO_003613-T1	N
PHYSUEDO_003614-T1	N
PHYSUEDO_003616-T1	N
PHYSUEDO_003617-T1	N
PHYSUEDO_003618-T1	N
PHYSUEDO_003619-T1	N
PHYSUEDO_003620-T1	N
PHYSUEDO_003621-T1	N
PHYSUEDO_003622-T1	N
PHYSUEDO_003623-T1	N
PHYSUEDO_003624-T1	N
PHYSUEDO_003625-T1	N
PHYSUEDO_003626-T1	N
PHYSUEDO_003627-T1	N
PHYSUEDO_003628-T1	N
PHYSUEDO_003629-T1	N
PHYSUEDO_003630-T1	N
PHYSUEDO_003631-T1	N
PHYSUEDO_003632-T1	N
PHYSUEDO_003633-T1	N
PHYSUEDO_003634-T1	N
PHYSUEDO_003635-T1	N
PHYSUEDO_003636-T1	N
PHYSUEDO_003637-T1	N
PHYSUEDO_003638-T1	N
PHYSUEDO_003639-T1	N
PHYSUEDO_003640-T1	N
PHYSUEDO_003641-T1	N
PHYSUEDO_003642-T1	N
PHYSUEDO_003643-T1	N
PHYSUEDO_003644-T1	N
PHYSUEDO_003645-T1	N
PHYSUEDO_003646-T1	N
PHYSUEDO_003647-T1	N
PHYSUEDO_003648-T1	N
PHYSUEDO_003649-T1	N
PHYSUEDO_003650-T1	N
PHYSUEDO_003651-T1	N
PHYSUEDO_003652-T1	N
PHYSUEDO_003653-T1	N
PHYSUEDO_003654-T1	Y
PHYSUEDO_003655-T1	N
PHYSUEDO_003656-T1	N
PHYSUEDO_003657-T1	N
PHYSUEDO_003658-T1	N
PHYSUEDO_003659-T1	N
PHYSUEDO_003660-T1	N
PHYSUEDO_003661-T1	N
PHYSUEDO_003662-T1	N
PHYSUEDO_003663-T1	N
PHYSUEDO_003664-T1	N
PHYSUEDO_003665-T1	N
PHYSUEDO_003666-T1	N
PHYSUEDO_003667-T1	N
PHYSUEDO_003668-T1	N
PHYSUEDO_003669-T1	N
PHYSUEDO_003670-T1	N
PHYSUEDO_003671-T1	N
PHYSUEDO_003672-T1	N
PHYSUEDO_003673-T1	N
PHYSUEDO_003674-T1	N
PHYSUEDO_003675-T1	N
PHYSUEDO_003676-T1	N
PHYSUEDO_003677-T1	N
PHYSUEDO_003678-T1	N
PHYSUEDO_003679-T1	N
PHYSUEDO_003680-T1	N
PHYSUEDO_003681-T1	N
PHYSUEDO_003682-T1	N
PHYSUEDO_003683-T1	N
PHYSUEDO_003684-T1	N
PHYSUEDO_003685-T1	N
PHYSUEDO_003686-T1	N
PHYSUEDO_003687-T1	N
PHYSUEDO_003688-T1	N
PHYSUEDO_003689-T1	N
PHYSUEDO_003690-T1	N
PHYSUEDO_003691-T1	N
PHYSUEDO_003692-T1	N
PHYSUEDO_003693-T1	N
PHYSUEDO_003694-T1	N
PHYSUEDO_003695-T1	N
PHYSUEDO_003696-T1	N
PHYSUEDO_003697-T1	N
PHYSUEDO_003698-T1	N
PHYSUEDO_003699-T1	N
PHYSUEDO_003700-T1	N
PHYSUEDO_003701-T1	N
PHYSUEDO_003702-T1	N
PHYSUEDO_003703-T1	N
PHYSUEDO_003704-T1	N
PHYSUEDO_003705-T1	N
PHYSUEDO_003706-T1	N
PHYSUEDO_003707-T1	N
PHYSUEDO_003708-T1	N
PHYSUEDO_003709-T1	N
PHYSUEDO_003710-T1	N
PHYSUEDO_003711-T1	N
PHYSUEDO_003712-T1	N
PHYSUEDO_003713-T1	N
PHYSUEDO_003714-T1	N
PHYSUEDO_003715-T1	N
PHYSUEDO_003716-T1	N
PHYSUEDO_003717-T1	N
PHYSUEDO_003718-T1	N
PHYSUEDO_003719-T1	N
PHYSUEDO_003720-T1	N
PHYSUEDO_003721-T1	N
PHYSUEDO_003722-T1	N
PHYSUEDO_003723-T1	N
PHYSUEDO_003724-T1	N
PHYSUEDO_003725-T1	N
PHYSUEDO_003726-T1	N
PHYSUEDO_003727-T1	N
PHYSUEDO_003728-T1	N
PHYSUEDO_003729-T1	N
PHYSUEDO_003730-T1	N
PHYSUEDO_003731-T1	N
PHYSUEDO_003732-T1	N
PHYSUEDO_003733-T1	N
PHYSUEDO_003734-T1	N
PHYSUEDO_003735-T1	N
PHYSUEDO_003736-T1	N
PHYSUEDO_003737-T1	N
PHYSUEDO_003738-T1	N
PHYSUEDO_003739-T1	N
PHYSUEDO_003740-T1	N
PHYSUEDO_003741-T1	N
PHYSUEDO_003742-T1	N
PHYSUEDO_003743-T1	N
PHYSUEDO_003744-T1	N
PHYSUEDO_003745-T1	N
PHYSUEDO_003746-T1	N
PHYSUEDO_003747-T1	N
PHYSUEDO_003748-T1	N
PHYSUEDO_003749-T1	N
PHYSUEDO_003750-T1	N
PHYSUEDO_003751-T1	N
PHYSUEDO_003752-T1	N
PHYSUEDO_003753-T1	N
PHYSUEDO_003754-T1	N
PHYSUEDO_003755-T1	N
PHYSUEDO_003756-T1	N
PHYSUEDO_003757-T1	N
PHYSUEDO_003758-T1	N
PHYSUEDO_003759-T1	N
PHYSUEDO_003760-T1	N
PHYSUEDO_003761-T1	N
PHYSUEDO_003762-T1	N
PHYSUEDO_003763-T1	N
PHYSUEDO_003764-T1	N
PHYSUEDO_003765-T1	N
PHYSUEDO_003766-T1	N
PHYSUEDO_003767-T1	N
PHYSUEDO_003768-T1	N
PHYSUEDO_003769-T1	N
PHYSUEDO_003770-T1	N
PHYSUEDO_003771-T1	N
PHYSUEDO_003772-T1	N
PHYSUEDO_003773-T1	N
PHYSUEDO_003774-T1	N
PHYSUEDO_003776-T1	N
PHYSUEDO_003777-T1	N
PHYSUEDO_003778-T1	N
PHYSUEDO_003779-T1	N
PHYSUEDO_003780-T1	N
PHYSUEDO_003781-T1	N
PHYSUEDO_003782-T1	N
PHYSUEDO_003783-T1	N
PHYSUEDO_003784-T1	N
PHYSUEDO_003785-T1	N
PHYSUEDO_003786-T1	N
PHYSUEDO_003787-T1	N
PHYSUEDO_003788-T1	N
PHYSUEDO_003789-T1	N
PHYSUEDO_003790-T1	N
PHYSUEDO_003791-T1	N
PHYSUEDO_003792-T1	N
PHYSUEDO_003793-T1	N
PHYSUEDO_003794-T1	N
PHYSUEDO_003795-T1	N
PHYSUEDO_003796-T1	N
PHYSUEDO_003797-T1	N
PHYSUEDO_003798-T1	N
PHYSUEDO_003799-T1	N
PHYSUEDO_003800-T1	N
PHYSUEDO_003801-T1	N
PHYSUEDO_003802-T1	Y
PHYSUEDO_003803-T1	N
PHYSUEDO_003804-T1	N
PHYSUEDO_003805-T1	N
PHYSUEDO_003806-T1	N
PHYSUEDO_003807-T1	N
PHYSUEDO_003808-T1	N
PHYSUEDO_003809-T1	N
PHYSUEDO_003810-T1	N
PHYSUEDO_003811-T1	N
PHYSUEDO_003812-T1	N
PHYSUEDO_003813-T1	N
PHYSUEDO_003814-T1	N
PHYSUEDO_003815-T1	N
PHYSUEDO_003816-T1	N
PHYSUEDO_003817-T1	N
PHYSUEDO_003818-T1	N
PHYSUEDO_003819-T1	N
PHYSUEDO_003820-T1	N
PHYSUEDO_003821-T1	N
PHYSUEDO_003822-T1	N
PHYSUEDO_003823-T1	N
PHYSUEDO_003824-T1	N
PHYSUEDO_003825-T1	N
PHYSUEDO_003826-T1	N
PHYSUEDO_003827-T1	N
PHYSUEDO_003828-T1	N
PHYSUEDO_003829-T1	N
PHYSUEDO_003830-T1	N
PHYSUEDO_003831-T1	N
PHYSUEDO_003832-T1	N
PHYSUEDO_003833-T1	N
PHYSUEDO_003834-T1	N
PHYSUEDO_003835-T1	N
PHYSUEDO_003836-T1	N
PHYSUEDO_003837-T1	N
PHYSUEDO_003838-T1	N
PHYSUEDO_003839-T1	N
PHYSUEDO_003840-T1	N
PHYSUEDO_003841-T1	N
PHYSUEDO_003842-T1	N
PHYSUEDO_003843-T1	N
PHYSUEDO_003844-T1	N
PHYSUEDO_003845-T1	N
PHYSUEDO_003846-T1	N
PHYSUEDO_003847-T1	N
PHYSUEDO_003848-T1	N
PHYSUEDO_003849-T1	N
PHYSUEDO_003850-T1	N
PHYSUEDO_003851-T1	N
PHYSUEDO_003852-T1	N
PHYSUEDO_003853-T1	N
PHYSUEDO_003854-T1	N
PHYSUEDO_003855-T1	N
PHYSUEDO_003856-T1	N
PHYSUEDO_003857-T1	N
PHYSUEDO_003858-T1	N
PHYSUEDO_003859-T1	N
PHYSUEDO_003860-T1	N
PHYSUEDO_003861-T1	N
PHYSUEDO_003862-T1	N
PHYSUEDO_003863-T1	N
PHYSUEDO_003864-T1	N
PHYSUEDO_003865-T1	N
PHYSUEDO_003866-T1	N
PHYSUEDO_003867-T1	N
PHYSUEDO_003868-T1	N
PHYSUEDO_003869-T1	N
PHYSUEDO_003870-T1	N
PHYSUEDO_003871-T1	N
PHYSUEDO_003872-T1	N
PHYSUEDO_003873-T1	N
PHYSUEDO_003874-T1	N
PHYSUEDO_003875-T1	N
PHYSUEDO_003876-T1	N
PHYSUEDO_003877-T1	N
PHYSUEDO_003878-T1	N
PHYSUEDO_003879-T1	N
PHYSUEDO_003880-T1	N
PHYSUEDO_003881-T1	N
PHYSUEDO_003882-T1	N
PHYSUEDO_003883-T1	N
PHYSUEDO_003884-T1	N
PHYSUEDO_003885-T1	N
PHYSUEDO_003886-T1	N
PHYSUEDO_003887-T1	N
PHYSUEDO_003888-T1	N
PHYSUEDO_003889-T1	N
PHYSUEDO_003890-T1	N
PHYSUEDO_003891-T1	N
PHYSUEDO_003892-T1	N
PHYSUEDO_003893-T1	N
PHYSUEDO_003894-T1	N
PHYSUEDO_003895-T1	N
PHYSUEDO_003896-T1	N
PHYSUEDO_003897-T1	N
PHYSUEDO_003899-T1	N
PHYSUEDO_003900-T1	N
PHYSUEDO_003901-T1	N
PHYSUEDO_003902-T1	N
PHYSUEDO_003903-T1	N
PHYSUEDO_003904-T1	N
PHYSUEDO_003905-T1	N
PHYSUEDO_003906-T1	N
PHYSUEDO_003907-T1	N
PHYSUEDO_003908-T1	N
PHYSUEDO_003909-T1	N
PHYSUEDO_003910-T1	N
PHYSUEDO_003911-T1	N
PHYSUEDO_003912-T1	N
PHYSUEDO_003913-T1	N
PHYSUEDO_003914-T1	N
PHYSUEDO_003915-T1	N
PHYSUEDO_003916-T1	N
PHYSUEDO_003917-T1	N
PHYSUEDO_003918-T1	N
PHYSUEDO_003919-T1	N
PHYSUEDO_003920-T1	Y
PHYSUEDO_003921-T1	N
PHYSUEDO_003922-T1	N
PHYSUEDO_003923-T1	N
PHYSUEDO_003924-T1	N
PHYSUEDO_003925-T1	N
PHYSUEDO_003926-T1	N
PHYSUEDO_003927-T1	N
PHYSUEDO_003929-T1	N
PHYSUEDO_003930-T1	N
PHYSUEDO_003931-T1	N
PHYSUEDO_003932-T1	N
PHYSUEDO_003933-T1	N
PHYSUEDO_003934-T1	N
PHYSUEDO_003935-T1	Y
PHYSUEDO_003936-T1	Y
PHYSUEDO_003937-T1	N
PHYSUEDO_003938-T1	N
PHYSUEDO_003939-T1	N
PHYSUEDO_003940-T1	N
PHYSUEDO_003941-T1	N
PHYSUEDO_003942-T1	N
PHYSUEDO_003943-T1	N
PHYSUEDO_003944-T1	N
PHYSUEDO_003945-T1	N
PHYSUEDO_003946-T1	N
PHYSUEDO_003947-T1	N
PHYSUEDO_003948-T1	N
PHYSUEDO_003949-T1	N
PHYSUEDO_003950-T1	N
PHYSUEDO_003951-T1	N
PHYSUEDO_003952-T1	N
PHYSUEDO_003953-T1	N
PHYSUEDO_003954-T1	N
PHYSUEDO_003955-T1	N
PHYSUEDO_003956-T1	N
PHYSUEDO_003957-T1	N
PHYSUEDO_003958-T1	N
PHYSUEDO_003959-T1	N
PHYSUEDO_003960-T1	N
PHYSUEDO_003961-T1	N
PHYSUEDO_003962-T1	N
PHYSUEDO_003963-T1	N
PHYSUEDO_003964-T1	N
PHYSUEDO_003965-T1	N
PHYSUEDO_003966-T1	N
PHYSUEDO_003967-T1	N
PHYSUEDO_003968-T1	N
PHYSUEDO_003969-T1	N
PHYSUEDO_003970-T1	N
PHYSUEDO_003971-T1	N
PHYSUEDO_003972-T1	N
PHYSUEDO_003973-T1	N
PHYSUEDO_003974-T1	N
PHYSUEDO_003975-T1	N
PHYSUEDO_003976-T1	N
PHYSUEDO_003977-T1	N
PHYSUEDO_003978-T1	N
PHYSUEDO_003979-T1	N
PHYSUEDO_003980-T1	N
PHYSUEDO_003981-T1	N
PHYSUEDO_003982-T1	N
PHYSUEDO_003983-T1	N
PHYSUEDO_003984-T1	N
PHYSUEDO_003985-T1	N
PHYSUEDO_003986-T1	N
PHYSUEDO_003987-T1	N
PHYSUEDO_003988-T1	N
PHYSUEDO_003989-T1	N
PHYSUEDO_003990-T1	N
PHYSUEDO_003991-T1	N
PHYSUEDO_003992-T1	N
PHYSUEDO_003993-T1	N
PHYSUEDO_003994-T1	N
PHYSUEDO_003995-T1	N
PHYSUEDO_003996-T1	N
PHYSUEDO_003997-T1	N
PHYSUEDO_003998-T1	N
PHYSUEDO_003999-T1	N
PHYSUEDO_004000-T1	N
PHYSUEDO_004001-T1	N
PHYSUEDO_004002-T1	N
PHYSUEDO_004003-T1	N
PHYSUEDO_004004-T1	N
PHYSUEDO_004005-T1	N
PHYSUEDO_004006-T1	N
PHYSUEDO_004007-T1	N
PHYSUEDO_004008-T1	N
PHYSUEDO_004009-T1	N
PHYSUEDO_004011-T1	N
PHYSUEDO_004012-T1	N
PHYSUEDO_004013-T1	N
PHYSUEDO_004014-T1	N
PHYSUEDO_004015-T1	N
PHYSUEDO_004016-T1	N
PHYSUEDO_004017-T1	N
PHYSUEDO_004018-T1	N
PHYSUEDO_004019-T1	N
PHYSUEDO_004020-T1	N
PHYSUEDO_004021-T1	N
PHYSUEDO_004022-T1	N
PHYSUEDO_004023-T1	N
PHYSUEDO_004024-T1	N
PHYSUEDO_004025-T1	N
PHYSUEDO_004026-T1	N
PHYSUEDO_004027-T1	N
PHYSUEDO_004028-T1	N
PHYSUEDO_004029-T1	N
PHYSUEDO_004030-T1	N
PHYSUEDO_004031-T1	N
PHYSUEDO_004032-T1	N
PHYSUEDO_004033-T1	N
PHYSUEDO_004034-T1	N
PHYSUEDO_004035-T1	N
PHYSUEDO_004036-T1	N
PHYSUEDO_004037-T1	N
PHYSUEDO_004038-T1	N
PHYSUEDO_004039-T1	N
PHYSUEDO_004040-T1	N
PHYSUEDO_004041-T1	N
PHYSUEDO_004042-T1	N
PHYSUEDO_004043-T1	N
PHYSUEDO_004044-T1	N
PHYSUEDO_004045-T1	N
PHYSUEDO_004046-T1	N
PHYSUEDO_004047-T1	N
PHYSUEDO_004048-T1	N
PHYSUEDO_004049-T1	N
PHYSUEDO_004050-T1	N
PHYSUEDO_004051-T1	N
PHYSUEDO_004052-T1	N
PHYSUEDO_004053-T1	N
PHYSUEDO_004054-T1	N
PHYSUEDO_004055-T1	N
PHYSUEDO_004056-T1	N
PHYSUEDO_004057-T1	N
PHYSUEDO_004058-T1	N
PHYSUEDO_004059-T1	N
PHYSUEDO_004060-T1	N
PHYSUEDO_004061-T1	N
PHYSUEDO_004062-T1	N
PHYSUEDO_004063-T1	N
PHYSUEDO_004064-T1	N
PHYSUEDO_004065-T1	N
PHYSUEDO_004066-T1	N
PHYSUEDO_004067-T1	N
PHYSUEDO_004068-T1	N
PHYSUEDO_004070-T1	N
PHYSUEDO_004071-T1	N
PHYSUEDO_004072-T1	N
PHYSUEDO_004073-T1	N
PHYSUEDO_004074-T1	Y
PHYSUEDO_004075-T1	N
PHYSUEDO_004076-T1	N
PHYSUEDO_004077-T1	N
PHYSUEDO_004078-T1	N
PHYSUEDO_004079-T1	N
PHYSUEDO_004080-T1	N
PHYSUEDO_004081-T1	N
PHYSUEDO_004082-T1	N
PHYSUEDO_004083-T1	N
PHYSUEDO_004084-T1	N
PHYSUEDO_004085-T1	N
PHYSUEDO_004087-T1	N
PHYSUEDO_004088-T1	N
PHYSUEDO_004089-T1	N
PHYSUEDO_004090-T1	N
PHYSUEDO_004091-T1	N
PHYSUEDO_004092-T1	N
PHYSUEDO_004093-T1	N
PHYSUEDO_004094-T1	N
PHYSUEDO_004095-T1	N
PHYSUEDO_004096-T1	N
PHYSUEDO_004097-T1	N
PHYSUEDO_004098-T1	N
PHYSUEDO_004099-T1	N
PHYSUEDO_004100-T1	N
PHYSUEDO_004101-T1	N
PHYSUEDO_004102-T1	N
PHYSUEDO_004103-T1	N
PHYSUEDO_004104-T1	N
PHYSUEDO_004105-T1	N
PHYSUEDO_004106-T1	N
PHYSUEDO_004107-T1	N
PHYSUEDO_004108-T1	N
PHYSUEDO_004109-T1	N
PHYSUEDO_004110-T1	N
PHYSUEDO_004111-T1	N
PHYSUEDO_004112-T1	N
PHYSUEDO_004113-T1	N
PHYSUEDO_004114-T1	N
PHYSUEDO_004115-T1	N
PHYSUEDO_004116-T1	N
PHYSUEDO_004117-T1	N
PHYSUEDO_004118-T1	N
PHYSUEDO_004119-T1	N
PHYSUEDO_004120-T1	N
PHYSUEDO_004121-T1	N
PHYSUEDO_004122-T1	N
PHYSUEDO_004123-T1	N
PHYSUEDO_004124-T1	N
PHYSUEDO_004125-T1	N
PHYSUEDO_004126-T1	N
PHYSUEDO_004127-T1	N
PHYSUEDO_004128-T1	N
PHYSUEDO_004129-T1	N
PHYSUEDO_004130-T1	N
PHYSUEDO_004131-T1	N
PHYSUEDO_004132-T1	N
PHYSUEDO_004133-T1	N
PHYSUEDO_004134-T1	N
PHYSUEDO_004135-T1	N
PHYSUEDO_004136-T1	N
PHYSUEDO_004137-T1	N
PHYSUEDO_004138-T1	N
PHYSUEDO_004139-T1	N
PHYSUEDO_004140-T1	N
PHYSUEDO_004141-T1	N
PHYSUEDO_004142-T1	N
PHYSUEDO_004143-T1	N
PHYSUEDO_004144-T1	N
PHYSUEDO_004145-T1	N
PHYSUEDO_004146-T1	N
PHYSUEDO_004147-T1	N
PHYSUEDO_004148-T1	N
PHYSUEDO_004149-T1	N
PHYSUEDO_004150-T1	N
PHYSUEDO_004151-T1	N
PHYSUEDO_004152-T1	N
PHYSUEDO_004153-T1	N
PHYSUEDO_004154-T1	N
PHYSUEDO_004155-T1	N
PHYSUEDO_004156-T1	N
PHYSUEDO_004157-T1	N
PHYSUEDO_004158-T1	N
PHYSUEDO_004159-T1	N
PHYSUEDO_004160-T1	N
PHYSUEDO_004161-T1	N
PHYSUEDO_004162-T1	N
PHYSUEDO_004163-T1	N
PHYSUEDO_004164-T1	N
PHYSUEDO_004165-T1	N
PHYSUEDO_004166-T1	N
PHYSUEDO_004167-T1	N
PHYSUEDO_004168-T1	N
PHYSUEDO_004169-T1	N
PHYSUEDO_004170-T1	N
PHYSUEDO_004171-T1	N
PHYSUEDO_004172-T1	N
PHYSUEDO_004173-T1	N
PHYSUEDO_004174-T1	N
PHYSUEDO_004175-T1	N
PHYSUEDO_004176-T1	N
PHYSUEDO_004177-T1	N
PHYSUEDO_004178-T1	N
PHYSUEDO_004179-T1	N
PHYSUEDO_004180-T1	N
PHYSUEDO_004181-T1	N
PHYSUEDO_004182-T1	N
PHYSUEDO_004183-T1	N
PHYSUEDO_004184-T1	N
PHYSUEDO_004185-T1	N
PHYSUEDO_004186-T1	N
PHYSUEDO_004187-T1	N
PHYSUEDO_004188-T1	N
PHYSUEDO_004189-T1	N
PHYSUEDO_004190-T1	N
PHYSUEDO_004191-T1	N
PHYSUEDO_004192-T1	N
PHYSUEDO_004193-T1	N
PHYSUEDO_004194-T1	N
PHYSUEDO_004195-T1	N
PHYSUEDO_004196-T1	N
PHYSUEDO_004197-T1	N
PHYSUEDO_004198-T1	N
PHYSUEDO_004199-T1	N
PHYSUEDO_004200-T1	N
PHYSUEDO_004201-T1	N
PHYSUEDO_004202-T1	N
PHYSUEDO_004203-T1	N
PHYSUEDO_004204-T1	N
PHYSUEDO_004205-T1	N
PHYSUEDO_004206-T1	N
PHYSUEDO_004207-T1	N
PHYSUEDO_004208-T1	N
PHYSUEDO_004209-T1	N
PHYSUEDO_004210-T1	N
PHYSUEDO_004212-T1	N
PHYSUEDO_004213-T1	N
PHYSUEDO_004214-T1	N
PHYSUEDO_004215-T1	N
PHYSUEDO_004216-T1	N
PHYSUEDO_004217-T1	N
PHYSUEDO_004218-T1	N
PHYSUEDO_004219-T1	N
PHYSUEDO_004220-T1	N
PHYSUEDO_004221-T1	N
PHYSUEDO_004222-T1	N
PHYSUEDO_004223-T1	N
PHYSUEDO_004224-T1	N
PHYSUEDO_004225-T1	N
PHYSUEDO_004226-T1	N
PHYSUEDO_004227-T1	N
PHYSUEDO_004228-T1	N
PHYSUEDO_004229-T1	N
PHYSUEDO_004230-T1	N
PHYSUEDO_004231-T1	N
PHYSUEDO_004232-T1	N
PHYSUEDO_004233-T1	N
PHYSUEDO_004234-T1	N
PHYSUEDO_004235-T1	Y
PHYSUEDO_004236-T1	N
PHYSUEDO_004237-T1	N
PHYSUEDO_004238-T1	N
PHYSUEDO_004239-T1	N
PHYSUEDO_004240-T1	N
PHYSUEDO_004241-T1	N
PHYSUEDO_004242-T1	N
PHYSUEDO_004243-T1	N
PHYSUEDO_004244-T1	N
PHYSUEDO_004245-T1	N
PHYSUEDO_004246-T1	N
PHYSUEDO_004247-T1	N
PHYSUEDO_004248-T1	N
PHYSUEDO_004249-T1	N
PHYSUEDO_004250-T1	N
PHYSUEDO_004251-T1	N
PHYSUEDO_004252-T1	N
PHYSUEDO_004253-T1	N
PHYSUEDO_004254-T1	N
PHYSUEDO_004255-T1	N
PHYSUEDO_004256-T1	N
PHYSUEDO_004257-T1	N
PHYSUEDO_004258-T1	N
PHYSUEDO_004259-T1	N
PHYSUEDO_004262-T1	N
PHYSUEDO_004263-T1	N
PHYSUEDO_004264-T1	N
PHYSUEDO_004265-T1	N
PHYSUEDO_004266-T1	N
PHYSUEDO_004267-T1	N
PHYSUEDO_004268-T1	N
PHYSUEDO_004269-T1	N
PHYSUEDO_004270-T1	N
PHYSUEDO_004271-T1	N
PHYSUEDO_004272-T1	N
PHYSUEDO_004273-T1	N
PHYSUEDO_004274-T1	N
PHYSUEDO_004275-T1	N
PHYSUEDO_004276-T1	N
PHYSUEDO_004277-T1	N
PHYSUEDO_004278-T1	N
PHYSUEDO_004279-T1	N
PHYSUEDO_004280-T1	N
PHYSUEDO_004281-T1	N
